cake,isa,dessert,0.5
cake,isa,food,0.5
cake,part,cream,0.5
cake,part,egg,0.5
cake,part,flour,0.5
cake,part,ingredient,0.5
cake_tier,isa,level,0.5
cake_tier,isa,section,0.5
cake_tier,isa,tier,0.5
camelot,attr,albion,0.5
camelot,attr,white,0.5
camelot,isa,castle,0.5
camelot,isa,place,0.5
camelot,part,round_table,0.5
cancer,attr,dangerous,0.5
cancer,attr,nasty,0.5
cancer,isa,collection,0.5
cancer,isa,disease,0.5
cancer,part,cancer_cell,0.5
cancer_cell,attr,cancerous,0.5
cancer_cell,attr,dangerous,0.5
cancer_cell,attr,nasty,0.5
cancer_cell,isa,cell,0.5
cancer_cell,isa,element,0.5
cannon,attr,explosive,0.5
cannon,attr,large,0.5
cannon,attr,loud,0.8
cannon,attr,powerful,0.7
cannon,isa,weapon,0.5
cannon,part,cannon_ball,0.5
capture_darth_vader_princess_leia,agent,darth_vader,0.5
capture_darth_vader_princess_leia,agent,the_empire,0.5
capture_darth_vader_princess_leia,isa,event,0.5
capture_darth_vader_princess_leia,patient,princess_leia,0.5
capture_darth_vader_princess_leia,predicate,capture,0.5
capture_darth_vader_princess_leia,predicate,find,0.5
capture_death_star_luke,agent,darth_vader,0.5
capture_death_star_luke,isa,event,0.5
capture_death_star_luke,patient,artoo_deetoo,0.5
capture_death_star_luke,patient,chewbacca,0.5
capture_death_star_luke,patient,han_solo,0.5
capture_death_star_luke,patient,luke_skywalker,0.5
capture_death_star_luke,patient,obi_wan_kenobi,0.5
capture_death_star_luke,patient,see_threepio,0.5
capture_death_star_luke,predicate,capture,0.5
car,isa,product,0.5
car,isa,vehicle,0.5
car,part,car_radio,0.5
car,part,car_seat,0.5
car,part,wheel,0.5
car_radio,isa,radio,0.5
carcass,attr,aromatic,-0.5
carcass,attr,blood,0.5
carcass,attr,clean,-0.5
carcass,attr,dead,0.9
carcass,isa,body,0.5
carcass,part,arm,0.5
carcass,part,head,0.5
carcass,part,leg,0.5
carcass,part,torso,0.5
cardiac_arrest,effect,death,0.3
cardiac_arrest,effect,discomfort,0.5
cardiac_arrest,effect,stop,0.5
cardiac_arrest,effect,trauma,0.5
cardiac_arrest,isa,event,0.5
carving_knife,attr,clean,0.8
carving_knife,attr,heavy,0.4
carving_knife,attr,sharp,0.7
carving_knife,isa,instrument,0.5
cash,isa,collection,0.5
cash,part,coin,0.5
cash,part,dollar,0.5
cash,part,pound_note,0.5
casualty,attr,blood,0.9
casualty,attr,dead,0.9
casualty,attr,healthy,-0.7
casualty,attr,pain,0.5
casualty,isa,combatant,0.5
casualty,isa,dody,0.5
casualty,isa,person,0.5
casualty,part,arm,0.5
casualty,part,head,0.5
casualty,part,leg,0.5
casualty,part,torso,0.5
cathedral,isa,church,0.5
cathedral,isa,environment,0.5
cathedral,part,religious_icon,0.5
cathedral,part,stained_glass_window,0.5
catholicism,attr,baroque,0.5
catholicism,depend,congregation,0.5
catholicism,depend,faith,0.9
catholicism,isa,religion,0.5
catholicism,part,cathedral,0.5
cavalry_charge,affect,casualty,0.6
cavalry_charge,affect,soldier,0.8
cavalry_charge,effect,blood,0.5
cavalry_charge,effect,dead,0.6
cavalry_charge,isa,military_manoevre,0.5
cavalry_charge,isa,operation,0.5
cavalry_charge,part,cannon,0.5
cavalry_charge,part,musket,0.5
cavalry_charge,part,sword,0.5
celebrate_allies,agent,the_allies,0.5
celebrate_allies,isa,event,0.5
celebrate_allies,predicate,celebrate,0.5
celebrate_allies,predicate,rejoice,0.5
celebrate_allies,reason,shorten_allies_war,0.5
celebrate_rebel_alliance,agent,artoo_deetoo,0.5
celebrate_rebel_alliance,agent,chewbacca,0.5
celebrate_rebel_alliance,agent,han_solo,0.5
celebrate_rebel_alliance,agent,luke_skywalker,0.5
celebrate_rebel_alliance,agent,princess_leia,0.5
celebrate_rebel_alliance,agent,rebel_alliance,0.5
celebrate_rebel_alliance,agent,see_threepio,0.5
celebrate_rebel_alliance,isa,event,0.5
celebrate_rebel_alliance,predicate,celebrate,0.5
cement,attr,white,0.5
cement,isa,powder,0.5
cement,isa,raw_material,0.5
champion_of_king,attr,brave,0.5
champion_of_king,attr,chivalrous,0.5
champion_of_king,attr,honest,0.5
champion_of_king,isa,champion,0.5
champion_of_king,isa,knight,0.5
champion_of_king,isa,man,0.5
champion_of_king,isa,person,0.5
chapter,isa,section,0.5
chapter,substance,paper,0.5
character,attr,fictional,0.5
character,isa,invention,0.5
character,isa,person,0.5
cheat_buyer,attr,dishonest,0.5
cheat_buyer,isa,action,0.5
cheat_buyer,patient,buyer,0.5
cheat_buyer,predicate,cheat,0.5
cheat_buyer,predicate,harm,0.5
cheat_buyer,predicate,lie,0.5
cheat_viewer,attr,dishonest,0.5
cheat_viewer,isa,action,0.5
cheat_viewer,patient,viewer,0.5
cheat_viewer,predicate,cheat,0.5
cheat_viewer,predicate,harm,0.5
cheat_viewer,predicate,lie,0.5
cheese,attr,hard,0.5
cheese,attr,yellow,0.6
cheese,isa,food,0.5
cheese,isa,liquid,0.5
